# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	TURCHINID	TID	EDITID	SCAID	INFOMAPID	ALIGNMENT
3536	North_Marquesan	Marquesan	nort2845	1100	to cook	nunu	nunu	POLLEX	135707	1404			n u n u	4 7 4 7	AXBZ	NYNY	4	4.N.C 4.Y.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	nunu	0	1200	1200	782	824	563	n u n u
3537	North_Marquesan	Marquesan	nort2845	1100	to cook	tao	tao	POLLEX	13604	142			t a o	1 7 7	AXZ	TAU	4	4.T.C 4.A.V 4.U.V	2.0 1.5 0.8	tao	0	1199	1199	782	824	560	t a o
5308	Rurutuan	Rurutuan	aust1304	1100	to cook	tau	tau	Meyer-128-2005	89663	142			t a u	1 7 7	AXZ	TAY	7	7.T.C 7.A.V 7.Y.V	2.0 1.5 0.8	tau	0	1199	1199	782	824	562	t a u
5309	Rurutuan	Rurutuan	aust1304	1100	to cook	tunu	tunu	Meyer-128-2005	89662	1404			t u n u	1 7 4 7	AXBZ	TYNY	7	7.T.C 7.Y.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	tunu	0	1198	1198	782	824	559	t u n u
#
4403	Ra’ivavae	Ra'ivavae	aust1304	1420	to count	taiʔo	taiʔo	Tamaititahio-1213-2015	291329	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	6	6.T.C 6.A.V 6.I.V 6.H.C 6.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1207	1207	791	833	565	t a i ʔ o
733	Maori	Maori	maor1246	1420	to count	tatau	tatau	Biggs-85-2005	69700	1330			t a t a u	1 7 1 7 7	AXBYZ	TATAY	3	3.T.C 3.A.V 3.T.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	tatau	0	1208	1208	791	833	566	t a t a - u
5110	Rurutuan	Rurutuan	aust1304	1420	to count	taiʔo	taiʔo	Meyer-128-2005	69743	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	7	7.T.C 7.A.V 7.I.V 7.H.C 7.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1207	1207	791	833	565	t a i ʔ o
1179	Tahitian	Tahitian (Modern)	tahi1242	1420	to count	tai'o	tai'o	Clark-173-2005	69788	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	9	9.T.C 9.A.V 9.I.V 9.H.C 9.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1207	1207	791	833	565	t a i ʔ o
5622	Hawaiian	Hawaiian	hawa1245	1420	to count	helu	helu	71458	69667	1035			h e l u	3 7 5 7	AXBZ	HELY	1	1.H.C 1.E.V 1.L.C 1.Y.V	2.0 1.5 1.75 0.8	helu	0	1206	1206	790	832	569	h e l u
1603	Rapanui	Rapanui (Easter Island)	rapa1244	1420	to count	tataku	tataku	POLLEX	130631	1330			t a t a k u	1 7 1 7 1 7	AXBYBZ	TATAKY	5	5.T.C 5.A.V 5.T.C 5.A.V 5.K.C 5.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	tataku	0	1208	1208	791	833	566	t a t a k u
1861	Mangareva	Mangareva	mang1401	1420	to count	tou'ara	tou'ara	POLLEX	321439	1330			t o u ʔ a r a	1 7 7 1 7 5 7	AXYBYBZ	TUYHARA	2	2.T.C 2.U.V 2.Y.V 2.H.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	touʔara	0	1207	1207	791	833	568	t o u ʔ a r a
3084	Sikaiana	Sikaiana	sika1261	1420	to count	pau	pau	POLLEX	145958	1330			p a u	1 7 7	AXZ	PAY	8	8.P.C 8.A.V 8.Y.V	2.0 1.5 0.8	pau	0	1213	1213	791	839	567	p a u
3305	North_Marquesan	Marquesan	nort2845	1420	to count	ta/tau/	tau	POLLEX	69653	1330			t a u	1 7 7	AXZ	TAY	4	4.T.C 4.A.V 4.Y.V	2.0 1.5 0.8	tau	0	1209	1209	791	833	566	t a - - - u
#
4555	Ra’ivavae	Ra'ivavae	aust1304	1839	to cry	heva	heva	Tamaititahio-1213-2015	291184	1255			h e v a	3 7 3 7	AXBZ	HEBA	6	6.H.C 6.E.V 6.B.C 6.A.V	2.0 1.5 1.75 0.8	heva	0	1214	1214	793	840	571	h e v a
4804	Tuamotuan	Tuamotu	tuam1242	1839	to cry	taŋi	taŋi	POLLEX	12027	82			t a ŋ i	1 7 4 7	AXBZ	TANI	10	10.T.C 10.A.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	taŋi	0	1216	1216	794	841	570	t a ŋ i
910	Maori	Maori	maor1246	1839	to cry	tangi	tangi	Biggs-85-2005	11866	82			t a ŋ i	1 7 4 7	AXBZ	TANI	3	3.T.C 3.A.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	taŋi	0	1216	1216	794	841	570	t a ŋ i
1360	Tahitian	Tahitian (Modern)	tahi1242	1839	to cry	ta'i	ta'i	Clark-173-2005	11954	82			t a ʔ i	1 7 1 7	AXBZ	TAHI	9	9.T.C 9.A.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	taʔi	0	1222	1222	794	841	570	t a ʔ i
1804	Rapanui	Rapanui (Easter Island)	rapa1244	1839	to cry	taŋi	taŋi	POLLEX	88850	82		tagi	t a ŋ i	1 7 4 7	AXBZ	TANI	5	5.T.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	taŋi	0	1216	1216	794	841	570	t a ŋ i
2070	Mangareva	Mangareva	mang1401	1839	to cry	koa	koa	POLLEX	321458	556			k o a	1 7 7	AXZ	KUA	2	2.K.C 2.U.V 2.A.V	2.0 1.5 0.8	koa	0	1215	1215	793	841	573	k o a
5806	Hawaiian	Hawaiian	hawa1245	1839	to cry	uwē	uwē	71458	11833	776			u w eː	7 6 7	XBZ	YWE	1	1.Y.V 1.W.C 1.E.V	1.5 1.75 0.8	uweː	0	1214	1214	792	840	572	u w eː
3255	Sikaiana	Sikaiana	sika1261	1839	to cry	tani	tani	POLLEX	145938	82			t a n i	1 7 4 7	AXBZ	TANI	8	8.T.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	tani	0	1216	1216	794	841	570	t a n i
3542	North_Marquesan	Marquesan	nort2845	1839	to cry	ue	ue	POLLEX	135706	776			u e	7 7	XZ	YE	4	4.Y.V 4.E.V	1.5 0.8	ue	0	1217	1217	792	843	572	u - e
3543	North_Marquesan	Marquesan	nort2845	1839	to cry	tani	tani	POLLEX	88826	82		taki	t a n i	1 7 4 7	AXBZ	TANI	4	4.T.C 4.A.V 4.N.C 4.I.V	2.0 1.5 1.75 0.8	tani	0	1216	1216	794	841	570	t a n i
5805	Hawaiian	Hawaiian	hawa1245	1839	to cry	kani	kani	71458	251529	82			k a n i	1 7 4 7	AXBZ	KANI	1	1.K.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	kani	0	1224	1224	794	841	570	k a n i
5314	Rurutuan	Rurutuan	aust1304	1839	to cry	ʔeva	ʔeva	Meyer-128-2005	11909	1255			ʔ e v a	1 7 3 7	AXBZ	HEBA	7	7.H.C 7.E.V 7.B.C 7.A.V	2.0 1.5 1.75 0.8	ʔeva	0	1214	1214	793	840	571	ʔ e v a
#
4512	Ra’ivavae	Ra'ivavae	aust1304	1432	to cut, hack	tapu te Ga'au	tapu te Ga'au	Tamaititahio-1213-2015	291226	255			t a p u t e ɢ a ʔ a u	1 7 1 7 1 7 1 7 1 7 7	AXBYBYBYBYZ	TAPYTEKAHAY	6	6.T.C 6.A.V 6.P.C 6.Y.V 6.T.C 6.E.V 6.K.C 6.A.V 6.H.C 6.A.V 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	taputeɢaʔau	0	1230	1230	796	849	581	t a p u t e ɢ a ʔ a u
4744	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	kokoti	kokoti	POLLEX	92254	1406			k o k o t i	1 7 1 7 1 7	AXBYBZ	KUKUTI	10	10.K.C 10.U.V 10.K.C 10.U.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kokoti	0	1234	1234	795	853	575	k o k o t i
4745	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	ihi	ihi	POLLEX	92253	143			i h i	7 3 7	XBZ	IHI	10	10.I.V 10.H.C 10.I.V	1.5 1.75 0.8	ihi	0	1239	1239	809	844	579	i h i
866	Maori	Maori	maor1246	1432	to cut, hack	taa	taa	Biggs-85-2005	27574	83			t aː	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	taː	0	1227	1227	797	844	582	t aː
1310	Tahitian	Tahitian (Modern)	tahi1242	1432	to cut, hack	taapuu	taapuu	Clark-173-2005	27662	255			t aː p uː	1 7 1 7	AXBZ	TAPY	9	9.T.C 9.A.V 9.P.C 9.Y.V	2.0 1.5 1.75 0.8	taːpuː	0	1230	1230	797	844	577	t aː p uː
1752	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	hore	hore	POLLEX	133525	445			h o r e	3 7 5 7	AXBZ	HURE	5	5.H.C 5.U.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	hore	0	1229	1229	799	844	585	h o r e
1753	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	avahi	avahi	POLLEX	133524	311		vahi // a/bahi	a v a h i	7 3 7 3 7	XBYBZ	ABAHI	5	5.A.V 5.B.C 5.A.V 5.H.C 5.I.V	1.5 1.75 1.3 1.75 0.8	avahi	0	1238	1238	796	844	580	a v a h i
1754	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	tarai	tarai	POLLEX	92286	83			t a r a i	1 7 5 7 7	AXBYZ	TARAI	5	5.T.C 5.A.V 5.R.C 5.A.V 5.I.V	2.0 1.5 1.75 1.3 0.8	tarai	0	1236	1236	796	844	574	t a r a i
1755	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	motu	motu	POLLEX	92285	1011			m o t u	4 7 1 7	AXBZ	MUTY	5	5.M.C 5.U.V 5.T.C 5.Y.V	2.0 1.5 1.75 0.8	motu	0	1242	1242	795	844	576	m o t u
5758	Hawaiian	Hawaiian	hawa1245	1432	to cut, hack	'oki	'oki	71458	75684	1406			ʔ o k i	1 7 1 7	AXBZ	HUKI	1	1.H.C 1.U.V 1.K.C 1.I.V	2.0 1.5 1.75 0.8	ʔoki	0	1225	1225	795	844	575	- - ʔ o k i
2010	Mangareva	Mangareva	mang1401	1432	to cut, hack	'akakiukiu	'akakiukiu	POLLEX	321502	544			ʔ a k a k i u+ k i u	1 7 1 7 1 7 7 1 7 7	AXBYBYYBYZ	HAKAKIYKIY	2	2.H.C 2.A.V 2.K.C 2.A.V 2.K.C 2.I.V 2.Y.V 2.K.C 2.I.V 2.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 0.8	ʔakakiu+kiu	0	1225	1225	796	844	583	ʔ a k a k i u+ k i u
2011	Mangareva	Mangareva	mang1401	1432	to cut, hack	tarai	tarai	POLLEX	27728	83			t a r a i	1 7 5 7 7	AXBYZ	TARAI	2	2.T.C 2.A.V 2.R.C 2.A.V 2.I.V	2.0 1.5 1.75 1.3 0.8	tarai	0	1236	1236	796	844	574	t a r a i
5757	Hawaiian	Hawaiian	hawa1245	1432	to cut, hack	moku	moku	71458	75685	1011			m o k u	4 7 1 7	AXBZ	MUKY	1	1.M.C 1.U.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	moku	0	1235	1235	795	844	576	m o k u
5258	Rurutuan	Rurutuan	aust1304	1432	to cut, hack	taapuu	taapuu	Meyer-128-2005	27617	255			t aː p uː	1 7 1 7	AXBZ	TAPY	7	7.T.C 7.A.V 7.P.C 7.Y.V	2.0 1.5 1.75 0.8	taːpuː	0	1230	1230	797	844	577	t aː p uː
3210	Sikaiana	Sikaiana	sika1261	1432	to cut, hack	sele	sele	POLLEX	27732	401			s e l e	3 7 5 7	AXBZ	SELE	8	8.S.C 8.E.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	sele	0	1232	1232	799	844	584	s e l e
3477	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	taài	taài	POLLEX	92021	83			t a ʔ a i	1 7 1 7 7	AXBYZ	TAHAI	4	4.T.C 4.A.V 4.H.C 4.A.V 4.I.V	2.0 1.5 1.75 1.3 0.8	taʔai	0	1228	1228	796	844	574	t a ʔ a i
3478	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	kokoti	kokoti	POLLEX	92020	1406		'o'oti	k o k o t i	1 7 1 7 1 7	AXBYBZ	KUKUTI	4	4.K.C 4.U.V 4.K.C 4.U.V 4.T.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kokoti	0	1234	1234	795	853	575	k o k o t i
3479	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	'ihi	'ihi	POLLEX	92018	143			ʔ i h i	1 7 3 7	AXBZ	HIHI	4	4.H.C 4.I.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	ʔihi	0	1239	1239	809	844	578	ʔ i h i
#
4515	Ra’ivavae	Ra'ivavae	aust1304	2101	to die, be dead	mate	mate	Tamaititahio-1213-2015	291223	84			m a t e	4 7 1 7	AXBZ	MATE	6	6.M.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
4748	Tuamotuan	Tuamotu	tuam1242	2101	to die, be dead	pohe	pohe	POLLEX	91901	677			p o h e	1 7 3 7	AXBZ	PUHE	10	10.P.C 10.U.V 10.H.C 10.E.V	2.0 1.5 1.75 0.8	pohe	0	1251	1251	810	857	587	p o h e
4749	Tuamotuan	Tuamotu	tuam1242	2101	to die, be dead	mate	mate	POLLEX	91900	84			m a t e	4 7 1 7	AXBZ	MATE	10	10.M.C 10.A.V 10.T.C 10.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
869	Maori	Maori	maor1246	2101	to die, be dead	mate	mate	Biggs-85-2005	26503	84			m a t e	4 7 1 7	AXBZ	MATE	3	3.M.C 3.A.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
5761	Hawaiian	Hawaiian	hawa1245	2101	to die, be dead	make	make	71458	26470	84			m a k e	4 7 1 7	AXBZ	MAKE	1	1.M.C 1.A.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	make	0	1243	1243	810	854	586	m a k e
1313	Tahitian	Tahitian (Modern)	tahi1242	2101	to die, be dead	pohe	pohe	Clark-173-2005	26591	677			p o h e	1 7 3 7	AXBZ	PUHE	9	9.P.C 9.U.V 9.H.C 9.E.V	2.0 1.5 1.75 0.8	pohe	0	1251	1251	810	857	587	p o h e
1759	Rapanui	Rapanui (Easter Island)	rapa1244	2101	to die, be dead	mate	mate	POLLEX	26682	84			m a t e	4 7 1 7	AXBZ	MATE	5	5.M.C 5.A.V 5.T.C 5.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
2015	Mangareva	Mangareva	mang1401	2101	to die, be dead	mate	mate	POLLEX	321499	84		mate	m a t e	4 7 1 7	AXBZ	MATE	2	2.M.C 2.A.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
5261	Rurutuan	Rurutuan	aust1304	2101	to die, be dead	mate	mate	Meyer-128-2005	26546	84			m a t e	4 7 1 7	AXBZ	MATE	7	7.M.C 7.A.V 7.T.C 7.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
3213	Sikaiana	Sikaiana	sika1261	2101	to die, be dead	mate	mate	POLLEX	145962	84			m a t e	4 7 1 7	AXBZ	MATE	8	8.M.C 8.A.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
3482	North_Marquesan	Marquesan	nort2845	2101	to die, be dead	kèo	kèo	POLLEX	91891	733			k e ʔ o	1 7 1 7	AXBZ	KEHU	4	4.K.C 4.E.V 4.H.C 4.U.V	2.0 1.5 1.75 0.8	keʔo	0	1246	1246	813	857	588	k e ʔ o
3483	North_Marquesan	Marquesan	nort2845	2101	to die, be dead	mate	mate	POLLEX	91890	84			m a t e	4 7 1 7	AXBZ	MATE	4	4.M.C 4.A.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	mate	0	1244	1244	810	854	586	m a t e
#
4501	Ra’ivavae	Ra'ivavae	aust1304	1418	to dig	ʔō	ʔō	Tamaititahio-1213-2015	291237	427			ʔ oː	1 7	AX	HU	6	6.H.C 6.U.V	2.0 1.5	ʔoː	0	1257	1257	819	858	592	ʔ oː
4729	Tuamotuan	Tuamotu	tuam1242	1418	to dig	keri	keri	POLLEX	32019	85			k e r i	1 7 5 7	AXBZ	KERI	10	10.K.C 10.E.V 10.R.C 10.I.V	2.0 1.5 1.75 0.8	keri	0	1254	1254	814	858	589	k e r i -
854	Maori	Maori	maor1246	1418	to dig	keri	keri	Biggs-85-2005	31858	85			k e r i	1 7 5 7	AXBZ	KERI	3	3.K.C 3.E.V 3.R.C 3.I.V	2.0 1.5 1.75 0.8	keri	0	1254	1254	814	858	589	k e r i -
5241	Rurutuan	Rurutuan	aust1304	1418	to dig	paʔi	paʔi	Meyer-128-2005	76510	995			p a ʔ i	1 7 1 7	AXBZ	PAHI	7	7.P.C 7.A.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	paʔi	0	1258	1258	814	858	591	p a ʔ i
5242	Rurutuan	Rurutuan	aust1304	1418	to dig	ʔiri	ʔiri	Meyer-128-2005	76509	85			ʔ i r i	1 7 5 7	AXBZ	HIRI	7	7.H.C 7.I.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	ʔiri	1	1252	1252	814	858	590	ʔ i r i
1298	Tahitian	Tahitian (Modern)	tahi1242	1418	to dig	'eru	'eru	Clark-173-2005	76520	85			ʔ e r u	1 7 5 7	AXBZ	HERY	9	9.H.C 9.E.V 9.R.C 9.Y.V	2.0 1.5 1.75 0.8	ʔeru	0	1252	1252	814	858	589	ʔ e r - u
1736	Rapanui	Rapanui (Easter Island)	rapa1244	1418	to dig	kakaro	kakaro	POLLEX	133526	509		ka/karo/	k a k a r o	1 7 1 7 5 7	AXBYBZ	KAKARU	5	5.K.C 5.A.V 5.K.C 5.A.V 5.R.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kakaro	0	1256	1256	815	858	593	k a k a r o
1737	Rapanui	Rapanui (Easter Island)	rapa1244	1418	to dig	keri	keri	POLLEX	93450	85			k e r i	1 7 5 7	AXBZ	KERI	5	5.K.C 5.E.V 5.R.C 5.I.V	2.0 1.5 1.75 0.8	keri	0	1254	1254	814	858	589	k e r i -
1997	Mangareva	Mangareva	mang1401	1418	to dig	pokopoko	pokopoko	POLLEX	321513	494			p o k o p o k o	1 7 1 7 1 7 1 7	AXBYBYBZ	PUKUPUKU	2	2.P.C 2.U.V 2.K.C 2.U.V 2.P.C 2.U.V 2.K.C 2.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pokopoko	0	1253	1253	815	859	594	p o k o p o k o
1998	Mangareva	Mangareva	mang1401	1418	to dig	keri	keri	POLLEX	32012	85			k e r i	1 7 5 7	AXBZ	KERI	2	2.K.C 2.E.V 2.R.C 2.I.V	2.0 1.5 1.75 0.8	keri	0	1254	1254	814	858	589	k e r i -
5743	Hawaiian	Hawaiian	hawa1245	1418	to dig	'eli	'eli	71458	31825	85			ʔ e l i	1 7 5 7	AXBZ	HELI	1	1.H.C 1.E.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	ʔeli	0	1252	1252	814	858	589	ʔ e l i -
3196	Sikaiana	Sikaiana	sika1261	1418	to dig	keli	keli	POLLEX	32016	85			k e l i	1 7 5 7	AXBZ	KELI	8	8.K.C 8.E.V 8.L.C 8.I.V	2.0 1.5 1.75 0.8	keli	0	1254	1254	814	858	589	k e l i -
3460	North_Marquesan	Marquesan	nort2845	1418	to dig	keì (i)	keì	POLLEX	31811	85			k e ʔ i	1 7 1 7	AXBZ	KEHI	4	4.K.C 4.E.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	keʔi	0	1255	1255	814	858	589	k e ʔ i -
#
5293	Rurutuan	Rurutuan	aust1304	1920	to dream	ʔaʔaʔeimoe	ʔaʔaʔeimoe	Meyer-128-2005	90774	1230			ʔ a ʔ a ʔ e i m o e	1 7 1 7 1 7 7 4 7 7	AXBYBYYBYZ	HAHAHEIMUE	7	7.H.C 7.A.V 7.H.C 7.A.V 7.H.C 7.E.V 7.I.V 7.M.C 7.U.V 7.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 0.8	ʔaʔaʔeimoe	0	1265	1265	820	866	598	ʔ a ʔ a ʔ e i m o e
5294	Rurutuan	Rurutuan	aust1304	1920	to dream	moemoeaa	moemoeaa	Meyer-128-2005	90773	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	7	7.M.C 7.U.V 7.E.V 7.M.C 7.U.V 7.E.V 7.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
4540	Ra’ivavae	Ra'ivavae	aust1304	1920	to dream	moemoeā	moemoeā	Tamaititahio-1213-2015	291199	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	6	6.M.C 6.U.V 6.E.V 6.M.C 6.U.V 6.E.V 6.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
4785	Tuamotuan	Tuamotu	tuam1242	1920	to dream	moemoeaa	moemoeaa	POLLEX	17739	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	10	10.M.C 10.U.V 10.E.V 10.M.C 10.U.V 10.E.V 10.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
894	Maori	Maori	maor1246	1920	to dream	moemoeaa	moemoeaa	Biggs-85-2005	17578	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	3	3.M.C 3.U.V 3.E.V 3.M.C 3.U.V 3.E.V 3.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
1342	Tahitian	Tahitian (Modern)	tahi1242	1920	to dream	ta'oto'otoaa	ta'oto'otoaa	Clark-173-2005	74044	636			t a ʔ o t o ʔ o t o aː	1 7 1 7 1 7 1 7 1 7 7	AXBYBYBYBYZ	TAHUTUHUTUA	9	9.T.C 9.A.V 9.H.C 9.U.V 9.T.C 9.U.V 9.H.C 9.U.V 9.T.C 9.U.V 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	taʔotoʔotoaː	0	1266	1266	827	867	597	t a ʔ o t o ʔ o t o aː
1343	Tahitian	Tahitian (Modern)	tahi1242	1920	to dream	moemoeaa	moemoeaa	Clark-173-2005	74043	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	9	9.M.C 9.U.V 9.E.V 9.M.C 9.U.V 9.E.V 9.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
1788	Rapanui	Rapanui (Easter Island)	rapa1244	1920	to dream	moe	moe	POLLEX	133530	1230			m o e	4 7 7	AXZ	MUE	5	5.M.C 5.U.V 5.E.V	2.0 1.5 0.8	moe	0	1263	1263	820	860	599	m o e
2050	Mangareva	Mangareva	mang1401	1920	to dream	moemoea	moemoea	POLLEX	321476	1230		moemoeaa	m o e m o e a	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	2	2.M.C 2.U.V 2.E.V 2.M.C 2.U.V 2.E.V 2.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoea	0	1259	1259	820	860	595	m o e m o e a
3524	North_Marquesan	Marquesan	nort2845	1920	to dream	moemoea	moemoea	POLLEX	17531	1230			m o e m o e a	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	4	4.M.C 4.U.V 4.E.V 4.M.C 4.U.V 4.E.V 4.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoea	0	1259	1259	820	860	595	m o e m o e a
5787	Hawaiian	Hawaiian	hawa1245	1920	to dream	moemoeā	moemoeā	71458	251535	1230			m o e m o e aː	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	1	1.M.C 1.U.V 1.E.V 1.M.C 1.U.V 1.E.V 1.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoeaː	0	1259	1259	820	860	595	m o e m o e aː
5788	Hawaiian	Hawaiian	hawa1245	1920	to dream	moe'uhane	moe'uhane	71458	17545	1230			m o e ʔ u h a n e	4 7 7 1 7 3 7 4 7	AXYBYBYBZ	MUEHYHANE	1	1.M.C 1.U.V 1.E.V 1.H.C 1.Y.V 1.H.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	moeʔuhane	0	1268	1268	820	869	596	m o e ʔ u h a n e
#
4549	Ra’ivavae	Ra'ivavae	aust1304	1401	to drink	inu	inu	Tamaititahio-1213-2015	291190	86			i n u	7 4 7	XBZ	INY	6	6.I.V 6.N.C 6.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
4797	Tuamotuan	Tuamotu	tuam1242	1401	to drink	inu	inu	POLLEX	14169	86			i n u	7 4 7	XBZ	INY	10	10.I.V 10.N.C 10.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
904	Maori	Maori	maor1246	1401	to drink	inu	inu	Biggs-85-2005	14008	86			i n u	7 4 7	XBZ	INY	3	3.I.V 3.N.C 3.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
1353	Tahitian	Tahitian (Modern)	tahi1242	1401	to drink	inu	inu	Clark-173-2005	167980	86			i n u	7 4 7	XBZ	INY	9	9.I.V 9.N.C 9.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
1798	Rapanui	Rapanui (Easter Island)	rapa1244	1401	to drink	unu	unu	POLLEX	14187	86			u n u	7 4 7	XBZ	YNY	5	5.Y.V 5.N.C 5.Y.V	1.5 1.75 0.8	unu	0	1269	1269	828	870	600	u n u
2063	Mangareva	Mangareva	mang1401	1401	to drink	inu	inu	POLLEX	321464	86		unu // inu	i n u	7 4 7	XBZ	INY	2	2.I.V 2.N.C 2.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
5798	Hawaiian	Hawaiian	hawa1245	1401	to drink	inu	inu	71458	13975	86			i n u	7 4 7	XBZ	INY	1	1.I.V 1.N.C 1.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
3249	Sikaiana	Sikaiana	sika1261	1401	to drink	unu	unu	POLLEX	14166	86			u n u	7 4 7	XBZ	YNY	8	8.Y.V 8.N.C 8.Y.V	1.5 1.75 0.8	unu	0	1269	1269	828	870	600	u n u
3535	North_Marquesan	Marquesan	nort2845	1401	to drink	inu	inu	POLLEX	13961	86			i n u	7 4 7	XBZ	INY	4	4.I.V 4.N.C 4.Y.V	1.5 1.75 0.8	inu	0	1269	1269	828	870	600	i n u
