# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PARTIAL	PARTIAL_IDS	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE	PATTERNS
565	Jinxing	not	ɣa₃₅	ɣ a ³⁵	72	b	175	780 997 1165	1240	cent2004	3 7 8	AXT	GA2	6	6.G.C 6.A.V 6.2.T	1.6 3.0 1.0	0	338	ɣ a ³⁵	c v t	2-1/x 0/n 0/n
566	Tuolo	not	e₃₅	e ³⁵	69	d	173	1089 1165	1240	nort2724	7 8	XT	E2	8	8.E.V 8.2.T	3.0 1.0	0	339	e ³⁵	v t	0/n 0/n
567	Enqi	not	a₄₃	a ⁴³	70	c	174	997 1176	1240	nort2724	7 8	XT	A3	3	3.A.V 3.3.T	3.0 1.0	0	339	a ⁴³	v t	0/n 0/n
568	Ega	not	a₄₂	a ⁴²	70	c	174	997 1175	1240	nort2724	7 8	XT	A3	2	2.A.V 2.3.T	3.0 1.0	0	339	a ⁴²	v t	0/n 0/n
569	Mazhelong	not	pu₂₁	p u ²¹	75	e	177	291 868 1152	1240	sout2730	1 7 8	AXT	PY3	7	7.P.C 7.Y.V 7.3.T	1.6 3.0 1.0	0	350	p u ²¹	c v t	0/n 0/n 0/n
570	Dashi	not	a₄₂ɣẽ₅₅	a ⁴² + ɣ ẽ ⁵⁵	71	cb	174 175	997 1175 780 1090 1189	1240	cent2004	7 8 9 3 7 8	XT_AXT	A3_GE5	1	1.A.V 1.3.T 1._._ 1.G.C 1.E.V 1.5.T	3.0 1.0 0.0 1.6 3.0 1.0	0	339 338	a ⁴² ◦ ɣ ẽ ⁵⁵	v t + c v t	0/n 0/n + 2-1/x 0/n 0/n
571	Tuolo	not	a₂₁	a ²¹	70	c	174	997 1152	1240	nort2724	7 8	XT	A3	8	8.A.V 8.3.T	3.0 1.0	0	339	a ²¹	v t	0/n 0/n
#
572	Gongxing	one	a₅₅	a ⁵⁵	76	b	178	997 1189	1493	nort2724	7 8	XT	A5	4	4.A.V 4.5.T	3.0 1.0	0	352	a ⁵⁵	v t	0/n 0/n
573	Jinman	one	a₄₂	a ⁴²	76	b	178	997 1175	1493	nort2724	7 8	XT	A3	5	5.A.V 5.3.T	3.0 1.0	1	352	a ⁴²	v t	0/n 0/n
574	Mazhelong	one	a₂₁	a ²¹	76	b	178	997 1152	1493	sout2730	7 8	XT	A3	7	7.A.V 7.3.T	3.0 1.0	0	352	a ²¹	v t	0/n 0/n
575	Dashi	one	ji₄₄	j i ⁴⁴	77	a	179	570 1076 1178	1493	cent2004	6 7 8	AXT	JI5	1	1.J.C 1.I.V 1.5.T	1.6 3.0 1.0	0	351	j i ⁴⁴	c v t	27-20/j 0/n 0/n
576	Zhoucheng	one	a₃₁	a ³¹	76	b	178	997 1162	1493	sout2730	7 8	XT	A3	9	9.A.V 9.3.T	3.0 1.0	0	352	a ³¹	v t	0/n 0/n
577	Jinxing	one	a₄₂	a ⁴²	76	b	178	997 1175	1493	cent2004	7 8	XT	A3	6	6.A.V 6.3.T	3.0 1.0	0	352	a ⁴²	v t	0/n 0/n
578	Tuolo	one	a₂₁	a ²¹	76	b	178	997 1152	1493	nort2724	7 8	XT	A3	8	8.A.V 8.3.T	3.0 1.0	1	352	a ²¹	v t	0/n 0/n
579	Enqi	one	ji₅₅	j i ⁵⁵	77	a	179	570 1076 1189	1493	nort2724	6 7 8	AXT	JI5	3	3.J.C 3.I.V 3.5.T	1.6 3.0 1.0	0	351	j i ⁵⁵	c v t	27-20/j 0/n 0/n
580	Ega	one	a₄₂	a ⁴²	76	b	178	997 1175	1493	nort2724	7 8	XT	A3	2	2.A.V 2.3.T	3.0 1.0	1	352	a ⁴²	v t	0/n 0/n
581	Gongxing	one	ji₂₄	j i ²⁴	77	a	179	570 1076 1156	1493	nort2724	6 7 8	AXT	JI2	4	4.J.C 4.I.V 4.2.T	1.6 3.0 1.0	0	351	j i ²⁴	c v t	27-20/j 0/n 0/n
582	Mazhelong	one	ji₄₂	j i ⁴²	77	a	179	570 1076 1175	1493	sout2730	6 7 8	AXT	JI3	7	7.J.C 7.I.V 7.3.T	1.6 3.0 1.0	0	351	j i ⁴²	c v t	27-20/j 0/n 0/n
583	Zhoucheng	one	ji₄₄	j i ⁴⁴	77	a	179	570 1076 1178	1493	sout2730	6 7 8	AXT	JI5	9	9.J.C 9.I.V 9.5.T	1.6 3.0 1.0	0	351	j i ⁴⁴	c v t	27-20/j 0/n 0/n
584	Jinxing	one	ji₄₄	j i ⁴⁴	77	a	179	570 1076 1178	1493	cent2004	6 7 8	AXT	JI5	6	6.J.C 6.I.V 6.5.T	1.6 3.0 1.0	0	351	j i ⁴⁴	c v t	27-20/j 0/n 0/n
585	Tuolo	one	ji₄₂	j i ⁴²	77	a	179	570 1076 1175	1493	nort2724	6 7 8	AXT	JI3	8	8.J.C 8.I.V 8.3.T	1.6 3.0 1.0	0	351	j i ⁴²	c v t	27-20/j 0/n 0/n
586	Enqi	one	a₄₃	a ⁴³	76	b	178	997 1176	1493	nort2724	7 8	XT	A3	3	3.A.V 3.3.T	3.0 1.0	1	352	a ⁴³	v t	0/n 0/n
587	Ega	one	ji₅₅	j i ⁵⁵	77	a	179	570 1076 1189	1493	nort2724	6 7 8	AXT	JI5	2	2.J.C 2.I.V 2.5.T	1.6 3.0 1.0	0	351	j i ⁵⁵	c v t	27-20/j 0/n 0/n
#
588	Gongxing	person	ɲi₁₂	ɲ i ¹²	78	a	180	595 1076 1167	683	nort2724	4 7 8	AXT	NI2	4	4.N.C 4.I.V 4.2.T	1.6 3.0 1.0	0	354	ɲ i - ¹²	c v t	51-7/l 0/n 70-3/- 0/n
589	Jinman	person	ɲi₂₁	ɲ i ²¹	78	a	180	595 1076 1152	683	nort2724	4 7 8	AXT	NI3	5	5.N.C 5.I.V 5.3.T	1.6 3.0 1.0	0	354	ɲ i - ²¹	c v t	51-7/l 0/n 70-3/- 0/n
590	Mazhelong	person	ɲen₂₁	ɲ e n ²¹	78	a	180	595 1089 107 1152	683	sout2730	4 7 4 8	AXLT	NEN3	7	7.N.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	0	354	ɲ e n ²¹	c v c t	51-7/l 0/n 70-3/- 0/n
591	Dashi	person	jen₂₁	j e n ²¹	78	a	180	570 1089 107 1152	683	cent2004	6 7 4 8	AXLT	JEN3	1	1.J.C 1.E.V 1.N.c 1.3.T	1.6 3.0 1.1 1.0	0	353	j e n ²¹	c v c t	27-20/j 0/n 7-11/n 0/n
592	Zhoucheng	person	ɲi₂₁	ɲ i ²¹	78	a	180	595 1076 1152	683	sout2730	4 7 8	AXT	NI3	9	9.N.C 9.I.V 9.3.T	1.6 3.0 1.0	0	354	ɲ i - ²¹	c v t	51-7/l 0/n 70-3/- 0/n
593	Jinxing	person	jen₂₁	j e n ²¹	78	a	180	570 1089 107 1152	683	cent2004	6 7 4 8	AXLT	JEN3	6	6.J.C 6.E.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	0	353	j e n ²¹	c v c t	27-20/j 0/n 7-11/n 0/n
594	Tuolo	person	jen₃₅	j e n ³⁵	78	a	180	570 1089 107 1165	683	nort2724	6 7 4 8	AXLT	JEN2	8	8.J.C 8.E.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	0	353	j e n ³⁵	c v c t	27-20/j 0/n 7-11/n 0/n
595	Enqi	person	ɲi₂₁qa₂₄	ɲ i ²¹ + q a ²⁴	79	ab	180 181	595 1076 1152 757 997 1156	683	nort2724	4 7 8 9 1 7 8	AXT_AXT	NI3_KA2	3	3.N.C 3.I.V 3.3.T 3._._ 3.K.C 3.A.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	354 356	ɲ i - ²¹ ◦ q a ²⁴	c v t + c v t	51-7/l 0/n 70-3/- 0/n + 0/n 0/n 0/n
596	Ega	person	ɲi₂₁	ɲ i ²¹	78	a	180	595 1076 1152	683	nort2724	4 7 8	AXT	NI3	2	2.N.C 2.I.V 2.3.T	1.6 3.0 1.0	0	354	ɲ i - ²¹	c v t	51-7/l 0/n 70-3/- 0/n
#
597	Gongxing	rain	ʐi₂₂	ʐ i ²²	80	b	182	706 1076 1150	658	nort2724	3 7 8	AXT	SI1	4	4.S.C 4.I.V 4.1.T	1.6 3.0 1.0	0	358	ʐ i ²²	c v t	131-1/Ø 0/n 0/n
598	Jinman	rain	ʐɚ₂₂wo₄₂	ʐ ə˞ ²² + w o ⁴²	81	ba	182 183	706 1026 1150 462 887 1175	658	nort2724	3 7 8 9 6 7 8	AXT_AXT	SE1_WU3	5	5.S.C 5.E.V 5.1.T 5._._ 5.W.C 5.U.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	358 357	ʐ ə˞ ²² ◦ w o ⁴²	c v t + c v t	131-1/Ø 0/n 0/n + 29-17/w 0/n 0/n
599	Mazhelong	rain	ju₅₅	j u ⁵⁵	82	a	183	570 868 1189	658	sout2730	6 7 8	AXT	JY5	7	7.J.C 7.Y.V 7.5.T	1.6 3.0 1.0	0	365	j u ⁵⁵	c v t	0/n 0/n 0/n
600	Dashi	rain	wɤ₃₃	w ɤ ³³	82	a	183	462 947 1161	658	cent2004	6 7 8	AXT	WE4	1	1.W.C 1.E.V 1.4.T	1.6 3.0 1.0	0	357	w ɤ ³³	c v t	29-17/w 0/n 0/n
601	Zhoucheng	rain	ow₄₂ɤ₃₃ɕi₄₄	o w ⁴² + ɤ ³³ + ɕ i ⁴⁴	83	dae	184 183 185	887 462 1175 947 1161 204 1076 1178	658	sout2730	7 6 8 9 7 8 9 3 7 8	XLT_XT_AXT	UW3_E4_SI5	9	9.U.V 9.W.c 9.3.T 9._._ 9.E.V 9.4.T 9._._ 9.S.C 9.I.V 9.5.T	3.0 1.1 1.0 0.0 3.0 1.0 0.0 1.6 3.0 1.0	0	367 359 369	o w ⁴² ◦ ɤ ³³ ◦ ɕ i ⁴⁴	v c t + v t + c v t	0/n 0/n 0/n + 0/n 0/n + 0/n 0/n 0/n
602	Jinxing	rain	ɤ₃₃	ɤ ³³	82	a	183	947 1161	658	cent2004	7 8	XT	E4	6	6.E.V 6.4.T	3.0 1.0	0	364	ɤ ³³	v t	0/n 0/n
603	Tuolo	rain	ʐi₃₃	ʐ i ³³	80	b	182	706 1076 1161	658	nort2724	3 7 8	AXT	SI4	8	8.S.C 8.I.V 8.4.T	1.6 3.0 1.0	0	358	ʐ i ³³	c v t	131-1/Ø 0/n 0/n
604	Enqi	rain	zi₂₂	z i ²²	80	b	182	80 1076 1150	658	nort2724	3 7 8	AXT	SI1	3	3.S.C 3.I.V 3.1.T	1.6 3.0 1.0	0	358	z i ²²	c v t	131-1/Ø 0/n 0/n
605	Ega	rain	zɛ₂₂u₄₂	z ɛ ²² + u ⁴²	81	ba	182 183	80 1121 1150 868 1175	658	nort2724	3 7 8 9 7 8	AXT_XT	SE1_Y3	2	2.S.C 2.E.V 2.1.T 2._._ 2.Y.V 2.3.T	1.6 3.0 1.0 0.0 3.0 1.0	0	358 359	z ɛ ²² ◦ u ⁴²	c v t + v t	131-1/Ø 0/n 0/n + 0/n 0/n
606	Enqi	rain	u₂₁	u ²¹	82	a	183	868 1152	658	nort2724	7 8	XT	Y3	3	3.Y.V 3.3.T	3.0 1.0	0	364	u ²¹	v t	0/n 0/n
#
607	Gongxing	red	tʰæ₂₄	tʰ æ ²⁴	84	a	186	138 1087 1156	156	nort2724	1 7 8	AXT	TE2	4	4.T.C 4.E.V 4.2.T	1.6 3.0 1.0	0	370	tʰ - æ ²⁴	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
608	Jinman	red	ʈʰa₅₅	ʈʰ a ⁵⁵	84	a	186	725 997 1189	156	nort2724	1 7 8	AXT	TA5	5	5.T.C 5.A.V 5.5.T	1.6 3.0 1.0	0	370	ʈʰ - a ⁵⁵	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
609	Mazhelong	red	xoŋ₃₃	x o ŋ ³³	85	b	187	778 887 801 1161	156	sout2730	3 7 4 8	AXLT	GUN4	7	7.G.C 7.U.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	0	376	x o ŋ ³³	c v c t	0/n 0/n 0/n 0/n
610	Dashi	red	t͡ʂʰɚ₄₄	ʈʂʰ ə˞ ⁴⁴	84	a	186	697 1026 1178	156	cent2004	2 7 8	AXT	CE5	1	1.C.C 1.E.V 1.5.T	1.6 3.0 1.0	0	370	ʈʂʰ - ə˞ ⁴⁴	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
611	Zhoucheng	red	ʦʰɛ₄₄	tsʰ ɛ ⁴⁴	84	a	186	13 1121 1178	156	sout2730	2 7 8	AXT	CE5	9	9.C.C 9.E.V 9.5.T	1.6 3.0 1.0	0	370	tsʰ - ɛ ⁴⁴	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
612	Jinxing	red	ʦʰa₄₄	tsʰ a ⁴⁴	84	a	186	13 997 1178	156	cent2004	2 7 8	AXT	CA5	6	6.C.C 6.A.V 6.5.T	1.6 3.0 1.0	0	370	tsʰ - a ⁴⁴	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
613	Tuolo	red	tʰa₄₂	tʰ a ⁴²	84	a	186	138 997 1175	156	nort2724	1 7 8	AXT	TA3	8	8.T.C 8.A.V 8.3.T	1.6 3.0 1.0	0	370	tʰ - a ⁴²	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
614	Enqi	red	tʰjæ₅₅	tʰ j æ ⁵⁵	84	a	186	138 570 1087 1189	156	nort2724	1 6 7 8	ACXT	TJE5	3	3.T.C 3.J.C 3.E.V 3.5.T	1.6 1.2 3.0 1.0	0	370	tʰ j æ ⁵⁵	c c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
615	Ega	red	ʨʰa₄₄	tɕʰ a ⁴⁴	84	a	186	199 997 1178	156	nort2724	2 7 8	AXT	CA5	2	2.C.C 2.A.V 2.5.T	1.6 3.0 1.0	0	370	tɕʰ - a ⁴⁴	c v t	142-1/ʈʂʰ 144-4/- 0/n 0/n
#
616	Gongxing	road	tʰy₂₂	tʰ y ²²	86	b	188	138 1047 1150	667	nort2724	1 7 8	AXT	TY1	4	4.T.C 4.Y.V 4.1.T	1.6 3.0 1.0	0	377	tʰ y - ²²	c v t	114-1/tʰ 0/n 24-1/- 0/n
617	Jinman	road	ʈʰu₂₂	ʈʰ u ²²	86	b	188	725 868 1150	667	nort2724	1 7 8	AXT	TY1	5	5.T.C 5.Y.V 5.1.T	1.6 3.0 1.0	0	377	ʈʰ u - ²²	c v t	114-1/tʰ 0/n 24-1/- 0/n
618	Mazhelong	road	tʰǝɯ₃₃	tʰ əu ³³	86	b	188	138 1036 1161	667	sout2730	1 7 8	AXT	TE4	7	7.T.C 7.E.V 7.4.T	1.6 3.0 1.0	0	377	tʰ əu - ³³	c v t	114-1/tʰ 0/n 24-1/- 0/n
619	Dashi	road	tʰu₃₃	tʰ u ³³	86	b	188	138 868 1161	667	cent2004	1 7 8	AXT	TY4	1	1.T.C 1.Y.V 1.4.T	1.6 3.0 1.0	0	377	tʰ u - ³³	c v t	114-1/tʰ 0/n 24-1/- 0/n
620	Zhoucheng	road	tʰo₃₃	tʰ o ³³	86	b	188	138 887 1161	667	sout2730	1 7 8	AXT	TU4	9	9.T.C 9.U.V 9.4.T	1.6 3.0 1.0	0	377	tʰ o - ³³	c v t	114-1/tʰ 0/n 24-1/- 0/n
621	Jinxing	road	tʰu₃₃	tʰ u ³³	86	b	188	138 868 1161	667	cent2004	1 7 8	AXT	TY4	6	6.T.C 6.Y.V 6.4.T	1.6 3.0 1.0	0	377	tʰ u - ³³	c v t	114-1/tʰ 0/n 24-1/- 0/n
622	Tuolo	road	tʰɤ₃₃	tʰ ɤ ³³	86	b	188	138 947 1161	667	nort2724	1 7 8	AXT	TE4	8	8.T.C 8.E.V 8.4.T	1.6 3.0 1.0	0	377	tʰ ɤ - ³³	c v t	114-1/tʰ 0/n 24-1/- 0/n
623	Enqi	road	tʰiw₂₂	tʰ i w ²²	86	b	188	138 1076 462 1150	667	nort2724	1 7 6 8	AXLT	TIW1	3	3.T.C 3.I.V 3.W.c 3.1.T	1.6 3.0 1.1 1.0	0	377	tʰ i w ²²	c v c t	114-1/tʰ 0/n 24-1/- 0/n
624	Ega	road	ʨiw₂₂	tɕ i w ²²	86	b	188	200 1076 462 1150	667	nort2724	2 7 6 8	AXLT	CIW1	2	2.C.C 2.I.V 2.W.c 2.1.T	1.6 3.0 1.1 1.0	0	377	tɕ i w ²²	c v c t	114-1/tʰ 0/n 24-1/- 0/n
#
625	Gongxing	root	tɛ₂₄	t ɛ ²⁴	87	a	189	120 1121 1156	670	nort2724	1 7 8	AXT	TE2	4	4.T.C 4.E.V 4.2.T	1.6 3.0 1.0	0	378	t ɛ ²⁴	c v t	59-9/t 0/n 0/n
626	Jinman	root	me₄₂	m e ⁴²	89	b	190	241 1089 1175	670	nort2724	4 7 8	AXT	ME3	5	5.M.C 5.E.V 5.3.T	1.6 3.0 1.0	0	379	m e ⁴²	c v t	140-12/m 0/n 0/n
627	Mazhelong	root	ʦo₃₃	ts o ³³	87	a	189	15 887 1161	670	sout2730	2 7 8	AXT	CU4	7	7.C.C 7.U.V 7.4.T	1.6 3.0 1.0	0	378	ts o ³³	c v t	59-9/t 0/n 0/n
628	Dashi	root	te₄₄	t e ⁴⁴	87	a	189	120 1089 1178	670	cent2004	1 7 8	AXT	TE5	1	1.T.C 1.E.V 1.5.T	1.6 3.0 1.0	0	378	t e ⁴⁴	c v t	59-9/t 0/n 0/n
629	Zhoucheng	root	mi₄₄	m i ⁴⁴	89	b	190	241 1076 1178	670	sout2730	4 7 8	AXT	MI5	9	9.M.C 9.I.V 9.5.T	1.6 3.0 1.0	1	379	m i ⁴⁴	c v t	140-12/m 0/n 0/n
630	Jinxing	root	te₄₄	t e ⁴⁴	87	a	189	120 1089 1178	670	cent2004	1 7 8	AXT	TE5	6	6.T.C 6.E.V 6.5.T	1.6 3.0 1.0	0	378	t e ⁴⁴	c v t	59-9/t 0/n 0/n
631	Tuolo	root	mɛ₂₁	m ɛ ²¹	89	b	190	241 1121 1152	670	nort2724	4 7 8	AXT	ME3	8	8.M.C 8.E.V 8.3.T	1.6 3.0 1.0	0	379	m ɛ ²¹	c v t	140-12/m 0/n 0/n
632	Enqi	root	tɛ₅₅	t ɛ ⁵⁵	87	a	189	120 1121 1189	670	nort2724	1 7 8	AXT	TE5	3	3.T.C 3.E.V 3.5.T	1.6 3.0 1.0	0	378	t ɛ ⁵⁵	c v t	59-9/t 0/n 0/n
633	Ega	root	mɛ₄₂	m ɛ ⁴²	89	b	190	241 1121 1175	670	nort2724	4 7 8	AXT	ME3	2	2.M.C 2.E.V 2.3.T	1.6 3.0 1.0	0	379	m ɛ ⁴²	c v t	140-12/m 0/n 0/n
634	Jinman	root	te₄₂	t e ⁴²	87	a	189	120 1089 1175	670	nort2724	1 7 8	AXT	TE3	5	5.T.C 5.E.V 5.3.T	1.6 3.0 1.0	0	378	t e ⁴²	c v t	59-9/t 0/n 0/n
635	Dashi	root	mi₄₄	m i ⁴⁴	89	b	190	241 1076 1178	670	cent2004	4 7 8	AXT	MI5	1	1.M.C 1.I.V 1.5.T	1.6 3.0 1.0	0	379	m i ⁴⁴	c v t	140-12/m 0/n 0/n
636	Enqi	root	mɛ₄₃	m ɛ ⁴³	89	b	190	241 1121 1176	670	nort2724	4 7 8	AXT	ME3	3	3.M.C 3.E.V 3.3.T	1.6 3.0 1.0	0	379	m ɛ ⁴³	c v t	140-12/m 0/n 0/n
637	Ega	root	tɛ₄₂	t ɛ ⁴²	87	a	189	120 1121 1175	670	nort2724	1 7 8	AXT	TE3	2	2.T.C 2.E.V 2.3.T	1.6 3.0 1.0	0	378	t ɛ ⁴²	c v t	59-9/t 0/n 0/n
#
638	Gongxing	round	wen₁₂	w e n ¹²	90	a	191	462 1089 107 1167	1395	nort2724	6 7 4 8	AXLT	WEN2	4	4.W.C 4.E.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	0	383	w e n ¹²	c v c t	108-3/ɣ 0/n 7-11/n 0/n
639	Jinman	round	ŋwe₂₁	ŋ w e ²¹	90	a	191	801 462 1089 1152	1395	nort2724	4 6 7 8	ACXT	NWE3	5	5.N.C 5.W.C 5.E.V 5.3.T	1.6 1.2 3.0 1.0	0	380	ŋ w e ²¹	c c v t	90-3/- 29-17/w 0/n 0/n
640	Mazhelong	round	ɣen₂₁	ɣ e n ²¹	90	a	191	780 1089 107 1152	1395	sout2730	3 7 4 8	AXLT	GEN3	7	7.G.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	0	383	ɣ e n ²¹	c v c t	108-3/ɣ 0/n 7-11/n 0/n
641	Dashi	round	wẽ₃₁	w ẽ ³¹	90	a	191	462 1090 1162	1395	cent2004	6 7 8	AXT	WE3	1	1.W.C 1.E.V 1.3.T	1.6 3.0 1.0	0	380	- w ẽ ³¹	c v t	90-3/- 29-17/w 0/n 0/n
642	Zhoucheng	round	we₂₁	w e ²¹	90	a	191	462 1089 1152	1395	sout2730	6 7 8	AXT	WE3	9	9.W.C 9.E.V 9.3.T	1.6 3.0 1.0	0	380	- w e ²¹	c v t	90-3/- 29-17/w 0/n 0/n
643	Jinxing	round	wẽ₂₁	w ẽ ²¹	90	a	191	462 1090 1152	1395	cent2004	6 7 8	AXT	WE3	6	6.W.C 6.E.V 6.3.T	1.6 3.0 1.0	0	380	- w ẽ ²¹	c v t	90-3/- 29-17/w 0/n 0/n
644	Tuolo	round	wen₃₅	w e n ³⁵	90	a	191	462 1089 107 1165	1395	nort2724	6 7 4 8	AXLT	WEN2	8	8.W.C 8.E.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	0	383	w e n ³⁵	c v c t	108-3/ɣ 0/n 7-11/n 0/n
645	Enqi	round	ʁwɛ₂₁	ʁ w ɛ ²¹	90	a	191	739 462 1121 1152	1395	nort2724	5 6 7 8	ACXT	RWE3	3	3.R.C 3.W.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	0	380	ʁ w ɛ ²¹	c c v t	90-3/- 29-17/w 0/n 0/n
646	Ega	round	kʰwɛ₄₄	kʰ w ɛ ⁴⁴	91	b	192	820 462 1121 1178	1395	nort2724	1 6 7 8	ACXT	KWE5	2	2.K.C 2.W.C 2.E.V 2.5.T	1.6 1.2 3.0 1.0	0	380	kʰ w ɛ ⁴⁴	c c v t	90-3/- 29-17/w 0/n 0/n
#
966	Gongxing	salt	ʨwen₅₅	tɕ w e n ⁵⁵	207	a	303	200 462 1089 107 1189	1274	nort2724	2 6 7 4 8	ACXLT	CWEN5	4	4.C.C 4.W.C 4.E.V 4.N.c 4.5.T	1.6 1.2 3.0 1.1 1.0	0	385	tɕ w e n ⁵⁵	c c v c t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
967	Jinman	salt	ʦwẽ₅₅	ts w ẽ ⁵⁵	207	a	303	15 462 1090 1189	1274	nort2724	2 6 7 8	ACXT	CWE5	5	5.C.C 5.W.C 5.E.V 5.5.T	1.6 1.2 3.0 1.0	0	385	ts w ẽ - ⁵⁵	c c v t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
968	Mazhelong	salt	ʦʰoŋ₂₁	tsʰ o ŋ ²¹	207	a	303	13 887 801 1152	1274	sout2730	2 7 4 8	AXLT	CUN3	7	7.C.C 7.U.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	0	385	tsʰ - o ŋ ²¹	c v c t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
969	Dashi	salt	pjẽ₃₅	p j ẽ ³⁵	207	a	303	291 570 1090 1165	1274	cent2004	1 6 7 8	ACXT	PJE2	1	1.P.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	0	384	p j ẽ - ³⁵	c c v t	67-6/p 72-2/j 0/n 17-7/- 0/n
970	Zhoucheng	salt	pi₃₅	p i ³⁵	207	a	303	291 1076 1165	1274	sout2730	1 7 8	AXT	PI2	9	9.P.C 9.I.V 9.2.T	1.6 3.0 1.0	0	384	p - i - ³⁵	c v t	67-6/p 72-2/j 0/n 17-7/- 0/n
971	Jinxing	salt	pjen₅₅	p j e n ⁵⁵	207	a	303	291 570 1089 107 1189	1274	cent2004	1 6 7 4 8	ACXLT	PJEN5	6	6.P.C 6.J.C 6.E.V 6.N.c 6.5.T	1.6 1.2 3.0 1.1 1.0	0	384	p j e n ⁵⁵	c c v c t	67-6/p 72-2/j 0/n 17-7/- 0/n
972	Tuolo	salt	ʨwen₅₅	tɕ w e n ⁵⁵	207	a	303	200 462 1089 107 1189	1274	nort2724	2 6 7 4 8	ACXLT	CWEN5	8	8.C.C 8.W.C 8.E.V 8.N.c 8.5.T	1.6 1.2 3.0 1.1 1.0	0	385	tɕ w e n ⁵⁵	c c v c t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
973	Enqi	salt	ʦwɛ₂₄	ts w ɛ ²⁴	207	a	303	15 462 1121 1156	1274	nort2724	2 6 7 8	ACXT	CWE2	3	3.C.C 3.W.C 3.E.V 3.2.T	1.6 1.2 3.0 1.0	0	385	ts w ɛ - ²⁴	c c v t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
974	Ega	salt	ʦwɛ₅₅	ts w ɛ ⁵⁵	207	a	303	15 462 1121 1189	1274	nort2724	2 6 7 8	ACXT	CWE5	2	2.C.C 2.W.C 2.E.V 2.5.T	1.6 1.2 3.0 1.0	0	385	ts w ɛ - ⁵⁵	c c v t	69-2/Ø 22-1/Ø 0/n 4-3/- 0/n
#
647	Gongxing	sand	swa₅₅	s w a ⁵⁵	92	a	193	89 462 997 1189	671	nort2724	3 6 7 8	ACXT	SWA5	4	4.S.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	0	386	s w a - ⁵⁵	c c v t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
648	Jinman	sand	ɕo₅₅	ɕ o ⁵⁵	92	a	193	204 887 1189	671	nort2724	3 7 8	AXT	SU5	5	5.S.C 5.U.V 5.5.T	1.6 3.0 1.0	0	386	ɕ - o - ⁵⁵	c v t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
649	Mazhelong	sand	sa₅₅	s a ⁵⁵	92	a	193	89 997 1189	671	sout2730	3 7 8	AXT	SA5	7	7.S.C 7.A.V 7.5.T	1.6 3.0 1.0	0	386	s - a - ⁵⁵	c v t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
650	Dashi	sand	ʂʰow₅₅	ʂʰ o w ⁵⁵	92	a	193	704 887 462 1189	671	cent2004	3 7 6 8	AXLT	SUW5	1	1.S.C 1.U.V 1.W.c 1.5.T	1.6 3.0 1.1 1.0	0	386	ʂʰ - o w ⁵⁵	c v c t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
651	Zhoucheng	sand	so₅₅	s o ⁵⁵	92	a	193	89 887 1189	671	sout2730	3 7 8	AXT	SU5	9	9.S.C 9.U.V 9.5.T	1.6 3.0 1.0	0	386	s - o - ⁵⁵	c v t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
652	Jinxing	sand	sow₅₅	s o w ⁵⁵	92	a	193	89 887 462 1189	671	cent2004	3 7 6 8	AXLT	SUW5	6	6.S.C 6.U.V 6.W.c 6.5.T	1.6 3.0 1.1 1.0	0	386	s - o w ⁵⁵	c v c t	61-1/ʂʰ 106-1/- 0/n 101-3/w 0/n
